Conditions,flow_rate,precipitation,depth1,depth2,depth3,depth4
100a.1,88.94361407,0,2.929,0.167,0.15,0.124
100a.1,88.35558926,0,2.926,0.136,0.149,0.123
100a.1,87.7762909,0,2.923,0.106,0.147,0.122
100a.1,87.20570418,0,2.92,0.075,0.145,0.121
100a.1,86.64381053,0,2.917,0.042,0.144,0.12
100a.1,86.09058766,0,2.913,0.009,0.142,0.119
100a.1,85.5460097,0,2.91,0,0.141,0.118
100a.1,85.01004731,0,2.906,0,0.139,0.117
100a.1,84.48266778,0,2.902,0,0.138,0.116
100a.1,83.96383512,0,2.897,0,0.136,0.115
100a.1,83.45351019,0,2.893,0,0.135,0.114
100a.1,82.9516508,0,2.888,0,0.133,0.113
100a.1,82.4582118,0,2.883,0,0.132,0.112
100a.1,81.97314522,0,2.878,0,0.131,0.111
100a.1,81.49640031,0,2.872,0,0.129,0.11
100a.1,81.02792373,0,2.867,0,0.128,0.109
100a.1,80.56765959,0,2.861,0,0.127,0.108
100a.1,80.11554956,0,2.855,0,0.125,0.107
100a.1,79.67153298,0,2.849,0,0.124,0.106
100a.1,79.23554698,0,2.843,0,0.123,0.106
100a.1,78.80752654,0,2.836,0,0.122,0.105
100a.1,78.38740461,0,2.83,0,0.121,0.104
100a.1,77.97511222,0,2.823,0,0.119,0.103
100a.1,77.56957853,0,2.817,0,0.118,0.102
100a.1,77.17273098,0,2.81,0,0.117,0.101
100a.1,76.78349534,0,2.803,0,0.116,0.1
100a.1,76.40179581,0,2.797,0,0.115,0.1
100a.1,76.02755513,0,2.79,0,0.114,0.099
100a.1,75.66069465,0,2.783,0,0.113,0.098
100a.1,75.30113442,0,2.777,0,0.112,0.097
100a.1,74.94879327,0,2.77,0,0.111,0.097
100a.1,74.60358891,0,2.763,0,0.11,0.096
100a.1,74.265438,0,2.757,0,0.109,0.095
100a.1,73.93425622,0,2.75,0,0.108,0.094
100a.1,73.60995837,0,2.744,0,0.107,0.094
100a.1,73.29245844,0,2.737,0,0.106,0.093
100a.1,72.98166969,0,2.731,0,0.105,0.092
100a.1,72.67750468,0,2.724,0,0.104,0.092
100a.1,72.37987543,0,2.718,0,0.103,0.091
100a.1,72.08869339,0,2.712,0,0.102,0.09
100a.1,71.80386959,0,2.705,0,0.101,0.09
100a.1,71.52531466,0,2.699,0,0.101,0.089
100a.1,71.25293891,0,2.693,0,0.1,0.088
100a.1,70.9866524,0,2.687,0,0.099,0.088
100a.1,70.72636497,0,2.681,0,0.098,0.087
100a.1,70.47198635,0,2.676,0,0.097,0.086
100a.1,70.22342617,0,2.67,0,0.096,0.086
100a.1,69.98059405,0,2.664,0,0.096,0.085
100a.1,69.74339963,0,2.659,0,0.095,0.084
100a.1,69.51175265,0,2.653,0,0.094,0.084
100a.1,69.28556298,0,2.648,0,0.093,0.083
100a.1,69.06474065,0,2.642,0,0.093,0.083
100a.1,68.84919597,0,2.637,0,0.092,0.082
100a.1,68.63883949,0,2.632,0,0.091,0.082
100a.1,68.4335821,0,2.626,0,0.09,0.081
100a.1,68.23333505,0,2.621,0,0.09,0.08
100a.1,68.03801,0,2.616,0,0.089,0.08
100a.1,67.84751906,0,2.611,0,0.088,0.079
100a.1,67.66177481,0,2.606,0,0.088,0.079
100a.1,67.48069039,0,2.601,0,0.087,0.078
100a.1,67.30417945,0,2.596,0,0.086,0.078
100a.1,67.13215626,0,2.592,0,0.086,0.077
100a.1,66.9645357,0,2.587,0,0.085,0.077
100a.1,66.80123332,0,2.583,0,0.084,0.076
