flow_rate,precipitation,depth1,depth2,depth3,depth4
20.98054511,0,1.002,0,0,0
21.26172153,0,1.004,0,0,0
21.54235618,0,1.007,0,0,0
21.82245116,0,1.01,0,0,0
22.10200852,0,1.013,0,0,0
22.38103033,0,1.016,0,0,0
22.65951863,0,1.019,0,0,0
22.93747548,0,1.023,0,0,0
23.21490287,0,1.027,0,0,0
23.49180284,0,1.03,0,0,0
23.76817739,0,1.034,0,0,0
24.04402849,0,1.038,0,0,0
24.31935814,0,1.043,0,0,0
24.5941683,0,1.047,0,0,0
24.86846092,0,1.051,0,0,0
25.14223796,0,1.056,0,0,0
25.41550134,0,1.061,0,0,0
25.688253,0,1.066,0,0,0
25.96049483,0,1.071,0,0,0
26.23222876,0,1.076,0,0,0
26.50345666,0,1.081,0,0,0
26.77418042,0,1.086,0,0,0
27.0444019,0,1.092,0,0,0
27.31412298,0,1.097,0,0,0
27.5833455,0,1.103,0,0,0
27.85207129,0,1.109,0,0,0
28.1203022,0,1.115,0,0,0
28.38804003,0,1.12,0,0,0
28.6552866,0,1.126,0,0,0
28.92204371,0,1.132,0,0,0
29.18831315,0,1.138,0,0,0
29.45409669,0,1.144,0,0,0
29.71939611,0,1.15,0,0,0
29.98421316,0,1.156,0,0,0
30.24854961,0,1.162,0,0,0
30.51240718,0,1.168,0,0,0
30.77578761,0,1.174,0,0,0
31.03869263,0,1.181,0,0,0
31.30112395,0,1.187,0,0,0
31.56308326,0,1.193,0,0,0
31.82457227,0,1.2,0,0,0
32.08559267,0,1.206,0,0,0
32.34614612,0,1.213,0,0,0
32.6062343,0,1.219,0,0,0
32.86585886,0,1.225,0,0,0
33.12502145,0,1.232,0,0,0
33.38372372,0,1.238,0,0,0
33.6419673,0,1.245,0,0,0
33.89975381,0,1.251,0,0,0
34.15708487,0,1.258,0,0,0
34.41396208,0,1.264,0,0,0
34.67038704,0,1.271,0,0,0
34.92636134,0,1.278,0,0,0
35.18188657,0,1.284,0,0,0
35.43696429,0,1.291,0,0,0
35.69159607,0,1.298,0,0,0
35.94578346,0,1.304,0,0,0
36.19952802,0,1.311,0,0,0
36.45283129,0,1.318,0,0,0
36.70569479,0,1.324,0,0,0
36.95812005,0,1.331,0,0,0
37.21010859,0,1.337,0,0,0
37.46166192,0,1.344,0,0,0
37.71278153,0,1.35,0,0,0
37.96346893,0,1.357,0,0,0
38.21372559,0,1.363,0,0,0
38.46355299,0,1.369,0,0,0
38.71295261,0,1.375,0,0,0
38.9619259,0,1.381,0,0,0
39.21047432,0,1.387,0,0,0
39.45859932,0,1.394,0,0,0
39.70630234,0,1.4,0,0,0
39.95358481,0,1.406,0,0,0
40.20044816,0,1.412,0,0,0
40.44689381,0,1.418,0,0,0
40.69292316,0,1.424,0,0,0
40.93853762,0,1.43,0,0,0
41.18373858,0,1.436,0,0,0
41.42852745,0,1.442,0,0,0
41.67290559,0,1.448,0,0,0
41.9168744,0,1.454,0,0,0
42.16043522,0,1.46,0,0,0
42.40358944,0,1.466,0,0,0
42.64633839,0,1.472,0,0,0
42.88868344,0,1.478,0,0,0
43.13062592,0,1.484,0,0,0
43.37216717,0,1.49,0,0,0
43.61330852,0,1.496,0,0,0
43.85405129,0,1.501,0,0,0
44.09439679,0,1.507,0,0,0
44.33434633,0,1.513,0,0,0
44.57390122,0,1.519,0,0,0
44.81306275,0,1.525,0,0,0
45.05183222,0,1.53,0,0,0
45.2902109,0,1.536,0,0,0
45.52820007,0,1.542,0,0,0
45.765801,0,1.547,0,0,0
46.00301496,0,1.553,0,0,0
46.23984321,0,1.559,0,0,0
46.476287,0,1.564,0,0,0
46.71234757,0,1.57,0,0,0
46.94802616,0,1.576,0,0,0
47.18332402,0,1.581,0,0,0
47.41824236,0,1.587,0,0,0
47.65278241,0,1.592,0,0,0
47.88694539,0,1.598,0,0,0
48.1207325,0,1.603,0,0,0
48.35414496,0,1.609,0,0,0
48.58718395,0,1.614,0,0,0
48.81985068,0,1.619,0,0,0
49.05214633,0,1.625,0,0,0
49.28407208,0,1.63,0,0,0
49.51562911,0,1.636,0,0,0
49.74681858,0,1.641,0,0,0
49.97764168,0,1.646,0,0,0
50.20809954,0,1.652,0,0,0
50.43819333,0,1.657,0,0,0
50.6679242,0,1.662,0,0,0
50.89729329,0,1.667,0,0,0
51.12630173,0,1.673,0,0,0
51.35495067,0,1.678,0,0,0
51.58324122,0,1.683,0,0,0
51.8111745,0,1.687,0,0,0
52.03875164,0,1.692,0,0,0
52.26597375,0,1.697,0,0,0
52.49284193,0,1.702,0,0,0
52.71935728,0,1.707,0,0,0
52.94552089,0,1.712,0,0,0
53.17133387,0,1.716,0,0,0
53.39679729,0,1.721,0,0,0
53.62191223,0,1.726,0,0,0
53.84667978,0,1.73,0,0,0
54.071101,0,1.735,0,0,0
54.29517695,0,1.74,0,0,0
54.5189087,0,1.744,0,0,0
54.7422973,0,1.749,0,0,0
54.96534381,0,1.753,0,0,0
55.18804926,0,1.758,0,0,0
55.41041471,0,1.762,0,0,0
55.63244119,0,1.767,0,0,0
55.85412973,0,1.771,0,0,0
56.07548135,0,1.775,0,0,0
56.29649708,0,1.78,0,0,0
56.51717794,0,1.784,0,0,0
56.73752495,0,1.789,0,0,0
56.9575391,0,1.793,0,0,0
57.1772214,0,1.797,0,0,0
57.39657286,0,1.802,0,0,0
57.61559446,0,1.806,0,0,0
57.83428721,0,1.81,0,0,0
58.05265208,0,1.815,0,0,0
58.27069005,0,1.819,0,0,0
58.48840211,0,1.823,0,0,0
58.70578923,0,1.828,0,0,0
58.92285237,0,1.832,0,0,0
59.1395925,0,1.836,0,0,0
59.35601058,0,1.841,0,0,0
59.57210756,0,1.845,0,0,0
59.7878844,0,1.849,0,0,0
60.00334204,0,1.853,0,0,0
60.21848143,0,1.857,0,0,0
60.43330351,0,1.862,0,0,0
60.6478092,0,1.866,0,0,0
60.86199945,0,1.87,0,0,0
61.07587517,0,1.874,0,0,0
61.28943729,0,1.878,0,0,0
61.50268673,0,1.882,0,0,0
61.7156244,0,1.886,0,0,0
61.92825121,0,1.89,0,0,0
62.14056807,0,1.895,0,0,0
62.35257588,0,1.899,0,0,0
62.56427554,0,1.903,0,0,0
62.77566795,0,1.907,0,0,0
62.98675398,0,1.911,0,0,0
63.19753454,0,1.915,0,0,0
63.40801051,0,1.919,0,0,0
63.61818275,0,1.923,0,0,0
63.82805215,0,1.927,0,0,0
64.03761959,0,1.93,0,0,0
64.24688592,0,1.934,0,0,0
64.45585201,0,1.938,0,0,0
64.66451872,0,1.942,0,0,0
64.87288691,0,1.946,0,0,0
65.08095743,0,1.95,0,0,0
65.28873113,0,1.954,0,0,0
65.49620886,0,1.958,0,0,0
65.70339146,0,1.961,0,0,0
65.91027976,0,1.965,0,0,0
66.1168746,0,1.969,0,0,0
66.32317682,0,1.973,0,0,0
66.52918724,0,1.977,0,0,0
66.73490668,0,1.98,0,0,0
66.94033596,0,1.984,0,0,0
67.14547591,0,1.988,0,0,0
67.35032734,0,1.992,0,0,0
67.55489106,0,1.995,0,0,0
67.75916786,0,1.999,0,0,0
67.96315857,0,2.003,0,0,0
68.16686397,0,2.007,0,0,0
68.37028487,0,2.01,0,0,0
68.57342206,0,2.014,0,0,0
68.77627633,0,2.017,0,0,0
68.97884846,0,2.021,0,0,0
69.18113925,0,2.024,0,0,0
69.38314946,0,2.028,0,0,0
69.58487988,0,2.031,0,0,0
69.78633128,0,2.034,0,0,0
69.98750444,0,2.038,0,0,0
70.18840011,0,2.041,0,0,0
70.38901907,0,2.045,0,0,0
70.58936207,0,2.048,0,0,0
70.78942988,0,2.051,0,0,0
70.98922324,0,2.055,0,0,0
71.18874292,0,2.058,0,0,0
71.38798965,0,2.061,0,0,0
71.58696419,0,2.064,0,0,0
71.78566728,0,2.068,0,0,0
71.98409965,0,2.071,0,0,0
72.18226205,0,2.074,0,0,0
72.38015521,0,2.078,0,0,0
72.57777985,0,2.081,0,0,0
72.77513671,0,2.084,0,0,0
72.97222651,0,2.087,0,0,0
73.16904998,0,2.091,0,0,0
73.36560782,0,2.094,0,0,0
73.56190076,0,2.097,0,0,0
73.75792951,0,2.1,0,0,0
73.95369479,0,2.104,0,0,0
74.14919728,0,2.107,0,0,0
74.34443772,0,2.11,0,0,0
74.53941678,0,2.113,0,0,0
74.73413518,0,2.116,0,0,0
74.92859361,0,2.119,0,0,0
75.12279276,0,2.123,0,0,0
75.31673332,0,2.126,0,0,0
75.51041598,0,2.129,0,0,0
75.70384143,0,2.132,0,0,0
75.89701034,0,2.135,0,0,0
76.08992341,0,2.138,0,0,0
76.28258129,0,2.142,0,0,0
76.47498467,0,2.145,0,0,0
76.66713423,0,2.148,0,0,0
76.85903062,0,2.151,0,0,0
77.05067452,0,2.154,0,0,0
77.24206658,0,2.157,0,0,0
77.43320748,0,2.16,0,0,0
77.62409786,0,2.163,0,0,0
77.81473838,0,2.166,0,0,0
78.0051297,0,2.169,0,0,0
78.19527247,0,2.172,0,0,0
78.38516734,0,2.175,0,0,0
78.57481494,0,2.178,0,0,0
78.76421593,0,2.181,0,0,0
78.95337095,0,2.184,0,0,0
79.14228062,0,2.187,0,0,0
79.3309456,0,2.19,0,0,0
79.51936651,0,2.193,0,0,0
79.70754397,0,2.196,0,0,0
79.89547863,0,2.199,0,0,0
80.08317111,0,2.202,0,0,0
80.27062202,0,2.205,0,0,0
80.457832,0,2.208,0,0,0
80.64480165,0,2.211,0,0,0
80.8315316,0,2.214,0,0,0
81.01802246,0,2.217,0,0,0
81.20427484,0,2.22,0,0,0
81.39028935,0,2.223,0,0,0
81.57606659,0,2.225,0,0,0
81.76160718,0,2.228,0,0,0
81.94691171,0,2.231,0,0,0
82.13198078,0,2.234,0,0,0
82.31681499,0,2.237,0,0,0
82.50141494,0,2.24,0,0,0
82.68578122,0,2.243,0,0,0
82.86991442,0,2.246,0,0,0
83.05381512,0,2.249,0,0,0
83.23748393,0,2.252,0,0,0
83.42092141,0,2.254,0,0,0
83.60412815,0,2.257,0,0,0
83.78710473,0,2.26,0,0,0
83.96985173,0,2.263,0,0,0
84.15236973,0,2.266,0,0,0
84.33465929,0,2.269,0,0,0
84.51672099,0,2.272,0,0,0
84.69855539,0,2.275,0,0,0
84.88016307,0,2.277,0,0,0
85.06154459,0,2.28,0,0,0
85.24270051,0,2.283,0,0,0
85.42363139,0,2.286,0,0,0
85.60433779,0,2.289,0,0,0
85.78482027,0,2.291,0,0,0
85.96507938,0,2.294,0,0,0
86.14511567,0,2.297,0,0,0
86.32492969,0,2.3,0,0,0
86.50452199,0,2.303,0,0,0
86.68389313,0,2.305,0,0,0
86.86304363,0,2.308,0,0,0
87.04197404,0,2.311,0,0,0
87.22068491,0,2.314,0,0,0
87.39917678,0,2.316,0,0,0
87.57745016,0,2.319,0,0,0
87.75550561,0,2.322,0,0,0
87.93334366,0,2.324,0,0,0
88.11096483,0,2.327,0,0,0
88.28836965,0,2.33,0,0,0
88.46555865,0,2.332,0,0,0
88.64253235,0,2.335,0,0,0
88.81929128,0,2.338,0,0,0
88.99583596,0,2.34,0,0,0
89.1721669,0,2.343,0,0,0
89.34828463,0,2.345,0,0,0
89.52418965,0,2.348,0,0,0
89.69988248,0,2.35,0,0,0
89.87536364,0,2.353,0,0,0
90.05063362,0,2.355,0,0,0
90.22569295,0,2.358,0,0,0
90.40054211,0,2.36,0,0,0
90.57518163,0,2.363,0,0,0
90.749612,0,2.365,0,0,0
90.92383372,0,2.367,0,0,0
91.09784729,0,2.37,0,0,0
91.27165321,0,2.372,0,0,0
91.44525196,0,2.375,0,0,0
91.61864406,0,2.377,0,0,0
91.79182997,0,2.38,0,0,0
91.96481021,0,2.382,0,0,0
92.13758525,0,2.384,0,0,0
92.31015558,0,2.387,0,0,0
92.48252168,0,2.389,0,0,0
92.65468404,0,2.392,0,0,0
92.82664314,0,2.394,0,0,0
92.99839946,0,2.396,0,0,0
93.16995347,0,2.399,0,0,0
93.34130566,0,2.401,0,0,0
93.51245649,0,2.403,0,0,0
93.68340644,0,2.406,0,0,0
93.85415598,0,2.408,0,0,0
94.02470557,0,2.411,0,0,0
94.1950557,0,2.413,0,0,0
94.36520682,0,2.415,0,0,0
94.53515939,0,2.418,0,0,0
94.70491389,0,2.42,0,0,0
94.87447076,0,2.422,0,0,0
95.04383048,0,2.425,0,0,0
95.2129935,0,2.427,0,0,0
95.38196027,0,2.429,0,0,0
95.55073125,0,2.432,0,0,0
95.71930689,0,2.434,0,0,0
95.88768765,0,2.436,0,0,0
96.05587398,0,2.439,0,0,0
96.22386631,0,2.441,0,0,0
96.39166511,0,2.443,0,0,0
96.55927082,0,2.445,0,0,0
96.72668387,0,2.448,0,0,0
96.89390472,0,2.45,0,0,0
97.06093379,0,2.452,0,0,0
97.22777154,0,2.455,0,0,0
97.3944184,0,2.457,0,0,0
97.56087481,0,2.459,0,0,0
97.7271412,0,2.461,0,0,0
97.893218,0,2.464,0,0,0
98.05910565,0,2.466,0,0,0
98.22480458,0,2.468,0,0,0
98.39031521,0,2.471,0,0,0
98.55563798,0,2.473,0,0,0
98.7207733,0,2.475,0,0,0
98.88572161,0,2.477,0,0,0
99.05048332,0,2.48,0,0,0
99.21505887,0,2.482,0,0,0
99.37944866,0,2.484,0,0,0
99.54365312,0,2.486,0,0,0
99.70767266,0,2.489,0,0,0
99.87150771,0,2.491,0,0,0
100.0351587,0,2.493,0,0,0
100.198626,0,2.495,0,0,0
100.36191,0,2.497,0,0,0
100.5250112,0,2.5,0,0,0
100.6879299,0,2.502,0,0,0
100.8506666,0,2.504,0,0,0
101.0132217,0,2.506,0,0,0
101.1755956,0,2.509,0,0,0
101.3377886,0,2.511,0,0,0
101.4998013,0,2.513,0,0,0
101.6616339,0,2.515,0,0,0
101.8232869,0,2.517,0,0,0
101.9847607,0,2.519,0,0,0
102.1460556,0,2.522,0,0,0
102.3071722,0,2.524,0,0,0
102.4681107,0,2.526,0,0,0
102.6288716,0,2.528,0,0,0
102.7894552,0,2.53,0,0,0
102.949862,0,2.533,0,0,0
103.1100923,0,2.535,0,0,0
103.2701465,0,2.537,0,0,0
103.4300251,0,2.539,0,0,0
103.5897283,0,2.541,0,0,0
103.7492566,0,2.543,0,0,0
103.9086104,0,2.546,0,0,0
104.06779,0,2.548,0,0,0
104.2267959,0,2.55,0,0,0
104.3856283,0,2.552,0,0,0
104.5442878,0,2.554,0,0,0
104.7027745,0,2.556,0,0,0
104.8610891,0,2.558,0,0,0
105.0192317,0,2.561,0,0,0
105.1772028,0,2.563,0,0,0
105.3350027,0,2.565,0,0,0
105.4926319,0,2.567,0,0,0
105.6500907,0,2.569,0,0,0
105.8073794,0,2.571,0,0,0
105.9644984,0,2.573,0,0,0
106.1214482,0,2.575,0,0,0
106.2782289,0,2.577,0,0,0
106.4348412,0,2.579,0,0,0
9.97,0,0.78,0,0,0
10.4685,0,0.779,0,0,0
10.7676,0,0.778,0,0,0
10.967,0,0.778,0,0,0
11.07667,0,0.777,0,0,0
11.49649195,0,0.777,0,0,0
13.21932547,0,0.777,0,0,0
14.89124158,0,0.777,0,0,0
16.51374509,0,0.777,0,0,0
18.08829638,0,0.778,0,0,0
19.61631264,0,0.779,0,0,0
21.0991692,0,0.781,0,0,0
22.53820073,0,0.783,0,0,0
23.93470245,0,0.786,0,0,0
25.2899313,0,0.79,0,0,0
26.60510709,0,0.795,0,0,0
27.88141355,0,0.802,0,0,0
29.11999947,0,0.809,0,0,0
30.32197963,0,0.818,0,0,0
31.48843592,0,0.828,0,0,0
32.62041821,0,0.838,0,0,0
33.71894537,0,0.85,0,0,0
34.78500614,0,0.864,0,0,0
35.81956006,0,0.878,0,0,0
36.82353828,0,0.893,0,0,0
37.79784447,0,0.909,0,0,0
38.74335556,0,0.927,0,0,0
39.66092257,0,0.945,0,0,0
40.55137138,0,0.964,0,0,0
41.41550345,0,0.984,0,0,0
42.25409655,0,1.004,0,0,0
43.06790549,0,1.025,0,0,0
43.85766273,0,1.045,0,0,0
44.62407913,0,1.066,0,0,0
45.36784449,0,1.087,0,0,0
46.08962827,0,1.108,0,0,0
46.79008011,0,1.129,0,0,0
47.46983047,0,1.15,0,0,0
48.12949117,0,1.171,0,0,0
48.76965595,0,1.193,0,0,0
49.390901,0,1.214,0,0,0
49.99378549,0,1.235,0,0,0
50.57885205,0,1.256,0,0,0
51.14662728,0,1.278,0,0,0
51.69762221,0,1.299,0,0,0
52.23233278,0,1.32,0,0,0
52.75124027,0,1.341,0,0,0
53.25481172,0,1.362,0,0,0
53.74350039,0,1.381,0,0,0
54.21774612,0,1.401,0,0,0
54.67797578,0,1.42,0,0,0
55.12460359,0,1.438,0,0,0
55.55803156,0,1.457,0,0,0
55.97864979,0,1.475,0,0,0
56.38683688,0,1.492,0,0,0
56.78296021,0,1.51,0,0,0
57.16737633,0,1.527,0,0,0
57.54043124,0,1.544,0,0,0
57.90246071,0,1.56,0,0,0
58.25379059,0,1.577,0,0,0
58.5947371,0,1.593,0,0,0
58.92560713,0,1.608,0,0,0
59.24669846,0,1.623,0,0,0
59.55830011,0,1.638,0,0,0
59.86069254,0,1.653,0,0,0
60.15414793,0,1.667,0,0,0
60.43893039,0,1.681,0,0,0
60.71529627,0,1.695,0,0,0
60.98349429,0,1.708,0,0,0
61.24376587,0,1.72,0,0,0
61.49634526,0,1.732,0,0,0
61.7414598,0,1.744,0,0,0
61.97933011,0,1.755,0,0,0
62.2101703,0,1.766,0,0,0
62.43418812,0,1.776,0,0,0
62.65158521,0,1.786,0,0,0
62.86255725,0,1.796,0,0,0
63.06729413,0,1.806,0,0,0
63.26598011,0,1.816,0,0,0
63.45879404,0,1.825,0,0,0
63.64590945,0,1.834,0,0,0
63.82749477,0,1.842,0,0,0
64.00371343,0,1.851,0,0,0
64.17472404,0,1.859,0,0,0
64.34068053,0,1.867,0,0,0
64.50173226,0,1.875,0,0,0
64.65802419,0,1.882,0,0,0
64.809697,0,1.89,0,0,0
64.9568872,0,1.897,0,0,0
65.09972727,0,1.904,0,0,0
65.23834577,0,1.91,0,0,0
65.37286749,0,1.917,0,0,0
65.50341348,0,1.923,0,0,0
65.63010126,0,1.929,0,0,0
65.75304485,0,1.935,0,0,0
65.8723549,0,1.94,0,0,0
65.98813881,0,1.946,0,0,0
66.10050079,0,1.951,0,0,0
66.20954197,0,1.956,0,0,0
66.3153605,0,1.961,0,0,0
66.41805162,0,1.965,0,0,0
66.51770775,0,1.97,0,0,0
66.6144186,0,1.975,0,0,0
66.70827122,0,1.979,0,0,0
66.79935007,0,1.983,0,0,0
66.88773713,0,1.987,0,0,0
66.97351196,0,1.991,0,0,0
67.05675176,0,1.995,0,0,0
67.13753145,0,1.999,0,0,0
67.21592375,0,2.002,0,0,0
67.2919992,0,2.006,0,0,0
67.36582628,0,2.009,0,0,0
67.43747144,0,2.012,0,0,0
67.50699917,0,2.015,0,0,0
67.57447204,0,2.018,0,0,0
67.63995078,0,2.021,0,0,0
67.70349434,0,2.024,0,0,0
67.7651599,0,2.026,0,0,0
67.82500297,0,2.029,0,0,0
67.88307741,0,2.031,0,0,0
67.93943549,0,2.033,0,0,0
67.99412794,0,2.036,0,0,0
68.04720398,0,2.038,0,0,0
68.09871138,0,2.04,0,0,0
68.14869652,0,2.042,0,0,0
68.19720437,0,2.044,0,0,0
68.24427859,0,2.046,0,0,0
68.28996156,0,2.048,0,0,0
68.3342944,0,2.049,0,0,0
68.377317,0,2.051,0,0,0
68.41906809,0,2.053,0,0,0
68.45958525,0,2.054,0,0,0
68.49890495,0,2.056,0,0,0
68.53706258,0,2.057,0,0,0
68.57409247,0,2.059,0,0,0
68.61002797,0,2.06,0,0,0
68.64490142,0,2.062,0,0,0
68.67874419,0,2.063,0,0,0
68.71158677,0,2.064,0,0,0
68.74345869,0,2.065,0,0,0
68.77438866,0,2.067,0,0,0
68.80440451,0,2.068,0,0,0
68.83353326,0,2.069,0,0,0
68.86180113,0,2.07,0,0,0
68.89006899,0,2.071,0,0,0
68.91833686,0,2.072,0,0,0
68.94660472,0,2.073,0,0,0
68.97487258,0,2.074,0,0,0
69.00314045,0,2.075,0,0,0
69.03140831,0,2.076,0,0,0
69.05967618,0,2.077,0,0,0
69.08794404,0,2.078,0,0,0
69.1162119,0,2.078,0,0,0
69.14447977,0,2.079,0,0,0
69.17274763,0,2.08,0,0,0
69.2010155,0,2.081,0,0,0
69.22928336,0,2.082,0,0,0
69.25755122,0,2.082,0,0,0
69.28581909,0,2.083,0,0,0
69.31408695,0,2.084,0,0,0
69.34235482,0,2.084,0,0,0
69.37062268,0,2.085,0,0,0
69.39889055,0,2.086,0,0,0
69.42715841,0,2.086,0,0,0
69.45542627,0,2.087,0,0,0
69.48369414,0,2.088,0,0,0
69.511962,0,2.088,0,0,0
69.54022987,0,2.089,0,0,0
69.56849773,0,2.089,0,0,0
69.59676559,0,2.09,0,0,0
69.62503346,0,2.091,0,0,0
69.65330132,0,2.091,0,0,0
69.68156919,0,2.092,0,0,0
69.70983705,0,2.092,0,0,0
69.73810491,0,2.093,0,0,0
69.76637278,0,2.093,0,0,0
69.79464064,0,2.094,0,0,0
69.82290851,0,2.094,0,0,0
69.85117637,0,2.095,0,0,0
69.87944423,0,2.095,0,0,0
69.9077121,0,2.096,0,0,0
69.93597996,0,2.096,0,0,0
69.96424783,0,2.097,0,0,0
69.99251569,0,2.097,0,0,0
70.02078355,0,2.098,0,0,0
70.04905142,0,2.098,0,0,0
70.07731928,0,2.099,0,0,0
70.10558715,0,2.099,0,0,0
70.13385501,0,2.1,0,0,0
70.16212288,0,2.1,0,0,0
70.19039074,0,2.101,0,0,0
70.2186586,0,2.101,0,0,0
70.24692647,0,2.102,0,0,0
70.27519433,0,2.102,0,0,0
70.3034622,0,2.103,0,0,0
70.33173006,0,2.103,0,0,0
70.35999792,0,2.104,0,0,0
70.38826579,0,2.104,0,0,0
70.41653365,0,2.105,0,0,0
70.44480152,0,2.105,0,0,0
70.47306938,0,2.105,0,0,0
70.50133724,0,2.106,0,0,0
70.52960511,0,2.106,0,0,0
70.55787297,0,2.107,0,0,0
70.58614084,0,2.107,0,0,0
70.6144087,0,2.108,0,0,0
70.64267656,0,2.108,0,0,0
70.67094443,0,2.109,0,0,0
70.69921229,0,2.109,0,0,0
70.72748016,0,2.11,0,0,0
70.75574802,0,2.11,0,0,0
70.78401588,0,2.11,0,0,0
70.81228375,0,2.111,0,0,0
70.84055161,0,2.111,0,0,0
70.86881948,0,2.112,0,0,0
70.89708734,0,2.112,0,0,0
70.92535521,0,2.113,0,0,0
70.95362307,0,2.113,0,0,0
70.98189093,0,2.114,0,0,0
71.0101588,0,2.114,0,0,0
71.03842666,0,2.114,0,0,0
71.06669453,0,2.115,0,0,0
71.09496239,0,2.115,0,0,0
71.12323025,0,2.116,0,0,0
71.15149812,0,2.116,0,0,0
71.17976598,0,2.117,0,0,0
71.20803385,0,2.117,0,0,0
71.23630171,0,2.118,0,0,0
71.26456957,0,2.118,0,0,0
71.29283744,0,2.118,0,0,0
71.3211053,0,2.119,0,0,0
71.34937317,0,2.119,0,0,0
71.37764103,0,2.12,0,0,0
71.40590889,0,2.12,0,0,0
71.43417676,0,2.121,0,0,0
71.46244462,0,2.121,0,0,0
71.49071249,0,2.122,0,0,0
71.51898035,0,2.122,0,0,0
71.54724821,0,2.122,0,0,0
71.57551608,0,2.123,0,0,0
71.60378394,0,2.123,0,0,0
71.63205181,0,2.124,0,0,0
71.66031967,0,2.124,0,0,0
71.68858754,0,2.125,0,0,0
71.7168554,0,2.125,0,0,0
71.74512326,0,2.125,0,0,0
71.77339113,0,2.126,0,0,0
71.80165899,0,2.126,0,0,0
71.82992686,0,2.127,0,0,0
71.85819472,0,2.127,0,0,0
71.88646258,0,2.128,0,0,0
71.91473045,0,2.128,0,0,0
71.94299831,0,2.129,0,0,0
71.97126618,0,2.129,0,0,0
71.99953404,0,2.129,0,0,0
72.0278019,0,2.13,0,0,0
72.05606977,0,2.13,0,0,0
72.08433763,0,2.131,0,0,0
72.1126055,0,2.131,0,0,0
72.14087336,0,2.132,0,0,0
72.16914122,0,2.132,0,0,0
72.19740909,0,2.132,0,0,0
72.22567695,0,2.133,0,0,0
72.0831,0,2.133,0,0,0
71.9834,0,2.134,0,0,0
71.8837,0,2.134,0,0,0
71.784,0,2.134,0,0,0
71.6843,0,2.135,0,0,0
71.5846,0,2.135,0,0,0
71.4849,0,2.135,0,0,0
71.3852,0,2.135,0,0,0
71.2855,0,2.135,0,0,0
71.1858,0,2.135,0,0,0
71.0861,0,2.134,0,0,0
70.9864,0,2.134,0,0,0
70.8867,0,2.134,0,0,0
70.787,0,2.133,0,0,0
70.6873,0,2.132,0,0,0
70.5876,0,2.132,0,0,0
70.4879,0,2.131,0,0,0
70.3882,0,2.131,0,0,0
70.2885,0,2.13,0,0,0
70.1888,0,2.129,0,0,0
70.0891,0,2.128,0,0,0
69.9894,0,2.127,0,0,0
69.8897,0,2.126,0,0,0
69.79,0,2.125,0,0,0
69.6903,0,2.124,0,0,0
69.5906,0,2.123,0,0,0
69.4909,0,2.122,0,0,0
69.0955779,0,2.121,0,0,0
68.40806541,0,2.12,0,0,0
67.72739379,0,2.119,0,0,0
67.05349496,0,2.117,0,0,0
66.38630154,0,2.116,0,0,0
65.7257468,0,2.113,0,0,0
65.07176469,0,2.111,0,0,0
64.42428981,0,2.108,0,0,0
63.78325742,0,2.104,0,0,0
63.1486034,0,2.101,0,0,0
62.5202643,0,2.097,0,0,0
61.89817728,0,2.092,0,0,0
61.28228012,0,2.087,0,0,0
60.67251125,0,2.082,0,0,0
60.06880967,0,2.077,0,0,0
59.47111503,0,2.072,0,0,0
58.87936755,0,2.066,0,0,0
58.29350805,0,2.06,0,0,0
57.71347796,0,2.054,0,0,0
57.13921926,0,2.048,0,0,0
56.57067453,0,2.041,0,0,0
56.00778691,0,2.035,0,0,0
55.45050012,0,2.028,0,0,0
54.89875842,0,2.021,0,0,0
54.35250665,0,2.014,0,0,0
53.81169017,0,2.007,0,0,0
53.27625491,0,2,0,0,0
52.74614732,0,1.992,0,0,0
52.22131438,0,1.985,0,0,0
51.70170362,0,1.977,0,0,0
51.18726307,0,1.969,0,0,0
50.6779413,0,1.962,0,0,0
50.17368736,0,1.954,0,0,0
49.67445083,0,1.946,0,0,0
49.18018178,0,1.938,0,0,0
48.6908308,0,1.93,0,0,0
48.20634894,0,1.922,0,0,0
47.72668775,0,1.913,0,0,0
47.25179927,0,1.905,0,0,0
46.78163601,0,1.897,0,0,0
46.31615096,0,1.889,0,0,0
45.85529755,0,1.881,0,0,0
45.39902972,0,1.873,0,0,0
44.94730183,0,1.864,0,0,0
44.5000687,0,1.856,0,0,0
44.05728562,0,1.848,0,0,0
43.6189083,0,1.84,0,0,0
43.18489291,0,1.832,0,0,0
42.75519605,0,1.824,0,0,0
42.32977474,0,1.816,0,0,0
41.90858645,0,1.808,0,0,0
41.49158904,0,1.8,0,0,0
41.07874083,0,1.792,0,0,0
40.67000053,0,1.784,0,0,0
40.26532727,0,1.776,0,0,0
39.86468057,0,1.768,0,0,0
39.46802037,0,1.761,0,0,0
39.075307,0,1.753,0,0,0
38.6865012,0,1.745,0,0,0
38.30156408,0,1.738,0,0,0
37.92045715,0,1.73,0,0,0
37.5431423,0,1.722,0,0,0
37.16958179,0,1.715,0,0,0
36.79973827,0,1.707,0,0,0
36.43357476,0,1.699,0,0,0
36.07105463,0,1.692,0,0,0
35.71214164,0,1.684,0,0,0
35.3567999,0,1.677,0,0,0
35.00499386,0,1.67,0,0,0
34.65668835,0,1.662,0,0,0
34.31184854,0,1.654,0,0,0
33.97043994,0,1.647,0,0,0
33.63242842,0,1.64,0,0,0
33.29778016,0,1.632,0,0,0
32.96646172,0,1.625,0,0,0
